,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
32,,"['If your going to the 02 for a night out, why not push the boat out & dine at the Peninsula which is in the intercontinental hotel next to the 02 arena. We went with friends for a birthday dinner. We had the tasting menu, which was exquisite to say the least. Every course was a delight to the taste buds. The service was very good, with out being over fussy. They seemed to know when you are ready for another course, or more wine. A first class meal, with first class service, in a very fine restaurant. I’ll be back.']", April 2019,g186338-d10148721-r665285012,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,10 April 2019,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '62'], ['thumbs-up-fill', '138']]","['London, United Kingdom']",ppjkis,The pinnacle of fine dining in Greenwich !!!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r665285012-Peninsula_Restaurant-London_England.html
33,,"['What a restaurant! The food is amazing, service is great. We had the 3 course menu which also comes with Amuse-bouche and Petit four. Olga had suggested a delicious wine to go with our meal. All in all i am very impressed. We had a fantastic meal. Thank you for looking after us. We will certainly be back.']", February 2019,g186338-d10148721-r656784205,g186338-d10148721,[],[],5,6 March 2019,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]",[],Asr0807,Team dinner,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r656784205-Peninsula_Restaurant-London_England.html
34,,"['Amazing service, quality and certainly also great value for money.', 'Would definitely come here again!']", February 2019,g186338-d10148721-r659451367,g186338-d10148721,[],[],5,19 March 2019,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '2'], ['thumbs-up-fill', '1']]",[],Yanal T,Friday night birthday,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r659451367-Peninsula_Restaurant-London_England.html
35,,['Food was delicious but i thought it was quite salty. Great view however a bit far away from city center '], March 2019,g186338-d10148721-r656605746,g186338-d10148721,[],[],4,5 March 2019,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '21'], ['thumbs-up-fill', '9']]","['Hong Kong, China']",jlgt5,Private dinning,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r656605746-Peninsula_Restaurant-London_England.html
36,,"['The food was absolutely wonderful, from preparation to presentation, the flavors have remarkable depth. Each dish gave me the wow factor. All the staff members there greeted my family and me with smiles and was very attentive to my daughter special diet. I would thoroughly recommend Peninsula Restaurant to anyone looking for a special dine out with a spectacular view.']", March 2019,g186338-d10148721-r659226048,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,18 March 2019,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '1']]",[],alexpreserved,Simply delightful,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r659226048-Peninsula_Restaurant-London_England.html
37,,['Visited this restaurant for evening meal whilst staying at the hotel. Restaurants well designed and layed out good table near the window with views of the night scene of canary wharf. Fantastic table service from all working they all had great knowledge of the menu and what was being served. Different kind of eating experience with small meals and something different every time. We had the 7 course meal which was amazing. Staff brought out extra small items to try and the sourdough bread was delightful. Would highly recommend this restaurant. '], March 2019,g186338-d10148721-r659563084,g186338-d10148721,[],[],5,19 March 2019,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '209'], ['thumbs-up-fill', '90']]","['Binfield, United Kingdom']",matthewbarrett60,Wonderful experience ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r659563084-Peninsula_Restaurant-London_England.html
38,,"['I was most impressed with the quality of service and exquisite tasting menu. ', 'Would recommend without hesitation. ']", October 2018,g186338-d10148721-r662447888,g186338-d10148721,[],[],5,31 March 2019,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '1']]","['Paphos, Cyprus']",bigman0901,Ambience and excellence!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r662447888-Peninsula_Restaurant-London_England.html
39,,['The service at this restaurant was amazing. The food was incredible and the wines were also. My boyfriend and I will be back!!'], February 2019,g186338-d10148721-r661500521,g186338-d10148721,[],[],5,26 March 2019,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '1']]","['London, United Kingdom']",LondonFog24,Unbelievable service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r661500521-Peninsula_Restaurant-London_England.html
40,"['Dear ktee78', 'Thank you for taking the time to write to us about your recent dining experience in our restaurant. Both our front of house and kitchen brigade are grateful for the kind words. We look forward to welcoming you back in the very near future.', 'Kind regards,', 'Domenico Pizzo', 'Restaurant Manager at Peninsula restaurant ']",['Been a few times. With a larger group when we booked the private dining room and in small groups at the main restaurant. Food excellent. Presentation amazing!'], March 2018,g186338-d10148721-r651825560,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,12 February 2019,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '11'], ['thumbs-up-fill', '3']]","['London, United Kingdom']",kateoben78,Private dining - perfect for small party,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r651825560-Peninsula_Restaurant-London_England.html
41,"['Dear t0mmyangles', 'Thank you for your review regarding your visit to Peninsula Restaurant.', 'We really appreciate you taking the time to share your experience with us. We count ourselves lucky for customers like you and we look forward welcoming you again in the future.', 'Best regards,', 'Domenico Pizzo', 'Restaurant Manager at Peninsula restaurant']","['We were a party of 7 with 3 children. 5 of us had the seven course tasting menu, 3 guests with accompanying wine. It’s difficult to explain how good this restaurant is so I’ll try to break it down. ', 'The food: Fine dining at its best. The flavours, textures and contrasts were spot on, exquisitely presented. The Wagyu beef course being my favourite. The chef made our youngest guests some pasta with sauce and cheese which was also delicious.', 'The service: Professional and warm. Our sommelier Olga was highly informed.', 'The view: Amazing. If you went to impress someone, take them here! ', 'Thank you Peninsula, a perfect night x']", December 2018,g186338-d10148721-r640894808,g186338-d10148721,[],[],5,21 December 2018,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '3']]","['Redhill, United Kingdom']",t0mmyangles,Perfect.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r640894808-Peninsula_Restaurant-London_England.html
42,"['Dear DIana S', 'Thank you for taking the time to write to us about your recent dining experience in our restaurant. Both our front of house and kitchen brigade are grateful for the kind words. We look forward to welcoming you back in the very near future.', 'Kind regards,', 'Domenico Pizzo', 'Restaurant Manager at Peninsula restaurant ']","['We had a 7 course tasting menu on NYE, and there were two additional surprise courses. £95pp was a very reasonable price for NYE (Wagamama on Southbank was charging £160pp for a three courses & access to the terrace to see the fireworks...phhhh).', 'Back to the Peninsula menu:', '- bread & butter - nice', '- pre-starter of cauliflower and Brussels sprouts - nice, interesting presentation', '- beetroot starter - beautiful presentation, very delicate, but the taste was a bit too simple', ""- lobster in bisque - this had a very strong fish smell, which I didn't like and it was too salty for me. Lobster, however, was well cooked and wasn't dry or rubbery"", ""- foie gras - whipped & very buttery. Beautifully presented. I would've liked a toasted warm brioch on a side as the foie gras was very rich."", '- turbot - well cooked, but nothing special', '- beef - this was an A1 wagyu filet and it was absolutely devine!', '- cheese - this was a very unusual dish, more like a soup. Fantastic textures, but it was way too salty for me. My boyfriend loved it though.', '- surprise pre-dessert - apple & sorrel ice cream with meringue - perfection in terms of taste, texture & presentation', '- milk chocolate dessert - again absolutely perfection!', ""I didn't love all the dishes, but I would definitely like to go back and try other options from the a la cart menu next time."", 'The restaurant is lovely with panoramic windows looking at the skyscrapers in Canary Wharf. The waiters are very knowledgeable, friendly and polite.']", January 2019,g186338-d10148721-r642898388,g186338-d10148721,[],[],4,1 January 2019,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '110'], ['thumbs-up-fill', '29']]","['London, United Kingdom']",Diana S,NYE tasting menus,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r642898388-Peninsula_Restaurant-London_England.html
43,"['Dear Stelian89', 'Thank you for choosing to dine with us at Peninsula Restaurant; It is an absolute pleasure to read your review. We are so pleased that you found our restaurant welcoming and that you enjoyed both the food and service. Our staff genuinely cares very deeply about each and every guest and strive to provide the best customer experience to all. ', 'Thank you once again for the great comments and we really hope you will decide to visit us again in the near future.', 'Warm regards,', 'Peninsula Restaurant Team']","[""I've been to Peninsula Restaurant with 6 other friends for my birthday dinner. We had a fantastic evening. We've been welcomed at the door by the Manager who also organised a lovely table by the window for us. We choose the 7 course tasting menu which exeed our expectations. Every course was wonderfully presented and very delicious! "", 'Our experience was complimented by a flawless service from Khadija! Thank you, Khadija, thank you Peninsula! I will definitely go back! ']", February 2019,g186338-d10148721-r649666608,g186338-d10148721,[],[],5,2 February 2019,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '2']]",[],Stelian89,Amazing Dinner. ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r649666608-Peninsula_Restaurant-London_England.html
